EndDate,Observations,Variable,Coefficient,StandardError,ExPostOnly
1971-04-01,42,InterestRate_L3,1.73430543858821,2.75279187593143,1
1971-04-01,42,InterestRate_L4,-0.00618267797306829,1.69944610885438,1
1971-07-01,43,Intercept,9.86037473427773,6.89842453923905,1
1971-07-01,43,GDPGrowth_L1,-0.209906206915791,0.226269938195991,1
1971-07-01,43,Inflation_L1,0.31499282550364,0.675463688444648,1
1971-07-01,43,Inflation_L2,0.340061154566873,0.663328712306069,1
1971-07-01,43,Inflation_L3,-0.804182453545517,0.635290883343039,1
1971-07-01,43,Inflation_L4,-0.420353209801334,0.677885871135315,1
1971-07-01,43,Unemployment_L1,-2.58363098727054,3.59178110748464,1
1971-07-01,43,Unemployment_L2,3.52872379292775,6.10329283491903,1
1971-07-01,43,Unemployment_L3,0.842129793720382,5.45971879201961,1
1971-07-01,43,Unemployment_L4,-1.97117678920644,3.17824569048707,1
1971-07-01,43,InterestRate_L1,-0.0531153612135033,1.35191675420366,1
1971-07-01,43,InterestRate_L2,-1.41068200358962,2.15096004802291,1
1971-07-01,43,InterestRate_L3,1.11190393972762,2.66246029774282,1
1971-07-01,43,InterestRate_L4,-0.1717083842697,1.68573719309133,1
1971-10-01,44,Intercept,10.1343987240827,6.61155004862996,1
1971-10-01,44,GDPGrowth_L1,-0.203906264775106,0.220052939078107,1
1971-10-01,44,Inflation_L1,0.32798583819426,0.660497876644459,1
1971-10-01,44,Inflation_L2,0.360100227534892,0.642874005510998,1
1971-10-01,44,Inflation_L3,-0.813336093202942,0.622856091558656,1
1971-10-01,44,Inflation_L4,-0.468490267845932,0.610342740040869,1
1971-10-01,44,Unemployment_L1,-2.58435896543718,3.53329966855939,1
1971-10-01,44,Unemployment_L2,3.53205076931708,6.00389418007227,1
1971-10-01,44,Unemployment_L3,0.958785262369933,5.33122334504203,1
1971-10-01,44,Unemployment_L4,-2.13402979254131,2.99148626836131,1
1971-10-01,44,InterestRate_L1,-0.0718450347434502,1.3257915999388,1
1971-10-01,44,InterestRate_L2,-1.51738328540842,2.03041988948416,1
1971-10-01,44,InterestRate_L3,1.40000462076919,2.06751538364886,1
1971-10-01,44,InterestRate_L4,-0.344865449785701,1.34762259759866,1
1972-01-01,45,Intercept,9.04109668414863,6.52876928338291,1
1972-01-01,45,GDPGrowth_L1,-0.26205577571862,0.212702997373747,1
1972-01-01,45,Inflation_L1,0.375903490760716,0.659282188749228,1
1972-01-01,45,Inflation_L2,0.478799389937548,0.632712213605377,1
1972-01-01,45,Inflation_L3,-0.740444998588219,0.619177896921458,1
1972-01-01,45,Inflation_L4,-0.470364941260816,0.610760032318633,1
1972-01-01,45,Unemployment_L1,-3.53111870199158,3.41182549309852,1
1972-01-01,45,Unemployment_L2,5.11908577125515,5.80323025344621,1
1972-01-01,45,Unemployment_L3,0.218348970621195,5.28531468329439,1
1972-01-01,45,Unemployment_L4,-1.77132823386016,2.97236799743449,1
1972-01-01,45,InterestRate_L1,-0.470702694955318,1.26781652697084,1
1972-01-01,45,InterestRate_L2,-0.853365704052889,1.92479348864988,1
1972-01-01,45,InterestRate_L3,1.06679501051879,2.04300653034942,1
1972-01-01,45,InterestRate_L4,-0.393226624214016,1.34771701200092,1
1972-04-01,46,Intercept,7.8239005783934,6.46749283131702,1
1972-04-01,46,GDPGrowth_L1,-0.197937776907786,0.205901699630741,1
1972-04-01,46,Inflation_L1,0.550865120846241,0.643666711838307,1
1972-04-01,46,Inflation_L2,0.526815916294849,0.634034475004165,1
1972-04-01,46,Inflation_L3,-0.639098013085838,0.615326830534392,1
1972-04-01,46,Inflation_L4,-0.387649383511764,0.609005360285396,1
1972-04-01,46,Unemployment_L1,-3.04076331016311,3.39889946059602,1
1972-04-01,46,Unemployment_L2,3.99706450787718,5.74270012878584,1
1972-04-01,46,Unemployment_L3,1.11803525869309,5.24785811115803,1
1972-04-01,46,Unemployment_L4,-1.82103968672069,2.98498115614944,1
1972-04-01,46,InterestRate_L1,-0.816608685556856,1.23573179887392,1
1972-04-01,46,InterestRate_L2,-0.968548282587029,1.93046492234942,1
1972-04-01,46,InterestRate_L3,1.85319626336493,1.92941303286896,1
1972-04-01,46,InterestRate_L4,-0.978485820477698,1.24983563545621,1
1972-07-01,47,Intercept,7.76700480522453,6.14180214057506,1
1972-07-01,47,GDPGrowth_L1,-0.196657397842885,0.199182476673769,1
1972-07-01,47,Inflation_L1,0.548526960879763,0.630054471347028,1
1972-07-01,47,Inflation_L2,0.527930232335912,0.623491594228177,1
1972-07-01,47,Inflation_L3,-0.638583424641348,0.605750670007436,1
1972-07-01,47,Inflation_L4,-0.384800676611793,0.59375066598722,1
1972-07-01,47,Unemployment_L1,-3.02682259665294,3.32148919260105,1
1972-07-01,47,Unemployment_L2,3.9797425576023,5.63179027651787,1
1972-07-01,47,Unemployment_L3,1.1022306022617,5.14657179715129,1
1972-07-01,47,Unemployment_L4,-1.79453909491487,2.83269325114018,1
1972-07-01,47,InterestRate_L1,-0.802920726032,1.14734505411697,1
1972-07-01,47,InterestRate_L2,-0.996628555129861,1.70937829269254,1
1972-07-01,47,InterestRate_L3,1.87246042096735,1.81226453607162,1
1972-07-01,47,InterestRate_L4,-0.980494743685913,1.22933476990285,1
1972-10-01,48,Intercept,6.66987216747299,6.08108309471832,1
1972-10-01,48,GDPGrowth_L1,-0.229417776831746,0.197614911720499,1
1972-10-01,48,Inflation_L1,0.550223744319544,0.632120815042451,1
1972-10-01,48,Inflation_L2,0.440340447092,0.620473051793775,1
1972-10-01,48,Inflation_L3,-0.546536116867528,0.601977394309787,1
1972-10-01,48,Inflation_L4,-0.413808769246229,0.595118404654983,1
1972-10-01,48,Unemployment_L1,-3.74863448733645,3.26745003062171,1
1972-10-01,48,Unemployment_L2,5.07570691817404,5.56215074840541,1
1972-10-01,48,Unemployment_L3,0.083117624933238,5.08005781459096,1
1972-10-01,48,Unemployment_L4,-0.995493722709985,2.74803200991399,1
1972-10-01,48,InterestRate_L1,-0.89695774378161,1.14794715282122,1
1972-10-01,48,InterestRate_L2,-0.49813292225647,1.65431652039722,1
1972-10-01,48,InterestRate_L3,0.993433645701236,1.63409038881071,1
1972-10-01,48,InterestRate_L4,-0.36443441092287,1.09953756407642,1
1973-01-01,49,Intercept,4.72498285037015,5.98114774861069,1
1973-01-01,49,GDPGrowth_L1,-0.187780642222712,0.197568291703183,1
1973-01-01,49,Inflation_L1,0.773921230939034,0.617627724073269,1
1973-01-01,49,Inflation_L2,0.419477141182421,0.627731960937007,1
1973-01-01,49,Inflation_L3,-0.647984148852884,0.604501261566629,1
1973-01-01,49,Inflation_L4,-0.38529834965014,0.601890613007445,1
1973-01-01,49,Unemployment_L1,-3.51240235845539,3.30200315867211,1
1973-01-01,49,Unemployment_L2,5.25872466451516,5.62729544186214,1
1973-01-01,49,Unemployment_L3,-0.134558072697562,5.13850652533248,1
1973-01-01,49,Unemployment_L4,-0.902295406918654,2.78016646686252,1
1973-01-01,49,InterestRate_L1,-0.75386529572938,1.15683251282349,1
1973-01-01,49,InterestRate_L2,-0.661165686196672,1.6697725775482,1
1973-01-01,49,InterestRate_L3,1.40516397681705,1.62502411522461,1
1973-01-01,49,InterestRate_L4,-0.752203732371893,1.07459638484022,1
1973-04-01,50,Intercept,5.92398648000292,5.4641724797733,1
1973-04-01,50,GDPGrowth_L1,-0.204851200130145,0.192848378097585,1
1973-04-01,50,Inflation_L1,0.649158445761538,0.563486621889041,1
1973-04-01,50,Inflation_L2,0.428779913868383,0.621094222933339,1
1973-04-01,50,Inflation_L3,-0.59738089928402,0.590571795917814,1
1973-04-01,50,Inflation_L4,-0.314437513388452,0.580346067626535,1
1973-04-01,50,Unemployment_L1,-3.4117323627762,3.262805862947,1
1973-04-01,50,Unemployment_L2,4.82315622923314,5.50818840556878,1
1973-04-01,50,Unemployment_L3,0.156025626467065,5.05615884678913,1
1973-04-01,50,Unemployment_L4,-1.00775337427966,2.74457425699978,1
1973-04-01,50,InterestRate_L1,-0.895396017132962,1.11302171306139,1
1973-04-01,50,InterestRate_L2,-0.506599789257135,1.62647000361827,1
1973-04-01,50,InterestRate_L3,1.23281061578844,1.57478496850136,1
1973-04-01,50,InterestRate_L4,-0.684792490428146,1.05592002274925,1
1973-07-01,51,Intercept,8.16187436393666,5.38557550521691,1
1973-07-01,51,GDPGrowth_L1,-0.239284916949906,0.195501178633546,1
1973-07-01,51,Inflation_L1,0.31904975979126,0.534206044491138,1
1973-07-01,51,Inflation_L2,0.244834936411503,0.622514743771721,1
1973-07-01,51,Inflation_L3,-0.527287939817258,0.600838355519962,1
1973-07-01,51,Inflation_L4,-0.102548593805345,0.5761812348424,1
1973-07-01,51,Unemployment_L1,-4.6382251080514,3.23394323560001,1
1973-07-01,51,Unemployment_L2,7.04567392638887,5.43465996925799,1
1973-07-01,51,Unemployment_L3,-1.65677497506225,5.02488817159438,1
1973-07-01,51,Unemployment_L4,-0.525659193195001,2.78290405295711,1
1973-07-01,51,InterestRate_L1,-0.78353899819783,1.13327331674449,1
1973-07-01,51,InterestRate_L2,-0.827952393633313,1.64646471655811,1
1973-07-01,51,InterestRate_L3,1.45320540974009,1.60039734848432,1
1973-07-01,51,InterestRate_L4,-0.650524677688791,1.07707358694577,1
1973-10-01,52,Intercept,7.71718187179473,5.08035882691095,1
1973-10-01,52,GDPGrowth_L1,-0.256965871867626,0.182636586119178,1
1973-10-01,52,Inflation_L1,0.300179291462769,0.523415570676843,1
1973-10-01,52,Inflation_L2,0.283824478896229,0.599143873837192,1
1973-10-01,52,Inflation_L3,-0.5251416446582,0.593451464991093,1
1973-10-01,52,Inflation_L4,-0.124047998643264,0.564007620576472,1
1973-10-01,52,Unemployment_L1,-4.82898840304795,3.12189573010781,1
1973-10-01,52,Unemployment_L2,7.55698515987966,5.05235098562206,1
1973-10-01,52,Unemployment_L3,-2.09197718862126,4.71714281259133,1
1973-10-01,52,Unemployment_L4,-0.337245538834079,2.66636484617891,1
1973-10-01,52,InterestRate_L1,-0.636027614076723,0.989502480185609,1
1973-10-01,52,InterestRate_L2,-1.01756539219711,1.480636829547,1
1973-10-01,52,InterestRate_L3,1.58313249825884,1.51212188781453,1
1973-10-01,52,InterestRate_L4,-0.704052778956333,1.04682506444303,1
1974-01-01,53,Intercept,8.18301222139465,4.93457568604954,1
1974-01-01,53,GDPGrowth_L1,-0.268454565787509,0.17921220794928,1
1974-01-01,53,Inflation_L1,0.228571700063859,0.496127686049126,1
1974-01-01,53,Inflation_L2,0.301789569325029,0.591969713477401,1
1974-01-01,53,Inflation_L3,-0.576993072682074,0.577452296459714,1
1974-01-01,53,Inflation_L4,-0.113885766558683,0.557969137441964,1
1974-01-01,53,Unemployment_L1,-4.88740616178777,3.08829591078673,1
1974-01-01,53,Unemployment_L2,7.67933296344071,4.99534101696952,1
1974-01-01,53,Unemployment_L3,-2.27442885545495,4.65443755557913,1
1974-01-01,53,Unemployment_L4,-0.280519965411584,2.63706517245872,1
1974-01-01,53,InterestRate_L1,-0.445685696992741,0.895298834550791,1
1974-01-01,53,InterestRate_L2,-1.40192906446812,1.22640117180514,1
1974-01-01,53,InterestRate_L3,1.82276155067566,1.41084849073436,1
1974-01-01,53,InterestRate_L4,-0.716125604176164,1.03605967776611,1
1974-04-01,54,Intercept,8.31655146369298,4.89168886821875,1
1974-04-01,54,GDPGrowth_L1,-0.266739436287041,0.177803476239052,1
1974-04-01,54,Inflation_L1,0.127279401211504,0.464728746498698,1
1974-04-01,54,Inflation_L2,0.223630573750363,0.573864564342168,1
1974-04-01,54,Inflation_L3,-0.562944482955498,0.572538764871137,1
1974-04-01,54,Inflation_L4,-0.174534081666672,0.545043872233831,1
1974-04-01,54,Unemployment_L1,-5.09687098810925,3.04592876827429,1
1974-04-01,54,Unemployment_L2,7.98427847732092,4.93249571147147,1
1974-04-01,54,Unemployment_L3,-2.30821547814999,4.61808499510301,1
1974-04-01,54,Unemployment_L4,-0.401870170973416,2.60940587676283,1
1974-04-01,54,InterestRate_L1,-0.329529912447054,0.868628483384476,1
1974-04-01,54,InterestRate_L2,-1.19559398917302,1.17107876714395,1
1974-04-01,54,InterestRate_L3,1.37432110408556,1.20119680717366,1
1974-04-01,54,InterestRate_L4,-0.414046958613188,0.906809809174298,1
1974-07-01,55,Intercept,9.52393047395751,4.78270681986726,1
1974-07-01,55,GDPGrowth_L1,-0.244095830107134,0.177128717744938,1
1974-07-01,55,Inflation_L1,0.152206164318391,0.465498105326284,1
1974-07-01,55,Inflation_L2,0.0924403763741384,0.563149826331091,1
1974-07-01,55,Inflation_L3,-0.661130386151385,0.567263716595335,1
1974-07-01,55,Inflation_L4,-0.0987823467187127,0.542283354044958,1
1974-07-01,55,Unemployment_L1,-4.42026562807332,2.9927516445729,1
1974-07-01,55,Unemployment_L2,6.77880863140498,4.82506042612803,1
1974-07-01,55,Unemployment_L3,-1.24124683406619,4.52971152398219,1
1974-07-01,55,Unemployment_L4,-1.08342420013941,2.54330813355248,1
1974-07-01,55,InterestRate_L1,-0.467641399348192,0.862101341916029,1
1974-07-01,55,InterestRate_L2,-0.841511377525738,1.12998255143005,1
1974-07-01,55,InterestRate_L3,1.3675054245205,1.20457679206333,1
1974-07-01,55,InterestRate_L4,-0.676954729515811,0.877806452132308,1
1974-10-01,56,Intercept,9.09463985000445,4.76670279023627,1
1974-10-01,56,GDPGrowth_L1,-0.26106106490459,0.17644079546452,1
1974-10-01,56,Inflation_L1,0.107396701412811,0.463669481499271,1
1974-10-01,56,Inflation_L2,0.110198630376901,0.563175510410231,1
1974-10-01,56,Inflation_L3,-0.505661148251366,0.546759093209523,1
1974-10-01,56,Inflation_L4,-0.0316901938155402,0.538573894258122,1
1974-10-01,56,Unemployment_L1,-4.07004372816224,2.9746088895769,1
1974-10-01,56,Unemployment_L2,5.84529098272675,4.74023605301618,1
1974-10-01,56,Unemployment_L3,-0.371779621825515,4.45137873043913,1
1974-10-01,56,Unemployment_L4,-1.28891400980407,2.53666732910293,1
1974-10-01,56,InterestRate_L1,-0.515173026095461,0.861294774426925,1
1974-10-01,56,InterestRate_L2,-0.597765764569511,1.105088555137,1
1974-10-01,56,InterestRate_L3,0.887181036505465,1.10962929214681,1
1974-10-01,56,InterestRate_L4,-0.488241432917647,0.858602303126006,1
1975-01-01,57,Intercept,9.07738327052119,4.72191596118958,1
1975-01-01,57,GDPGrowth_L1,-0.279186947032814,0.170079935906521,1
1975-01-01,57,Inflation_L1,0.0733759027544304,0.453057945438257,1
1975-01-01,57,Inflation_L2,0.100883671343338,0.557517962372801,1
1975-01-01,57,Inflation_L3,-0.542041386825147,0.535566784310769,1
1975-01-01,57,Inflation_L4,-0.104744538911019,0.508208993135776,1
1975-01-01,57,Unemployment_L1,-4.42463460699634,2.83934923634287,1
1975-01-01,57,Unemployment_L2,6.13408671439055,4.65175174291198,1
1975-01-01,57,Unemployment_L3,-0.0844694817708951,4.36319214531797,1
1975-01-01,57,Unemployment_L4,-1.52968566635742,2.45524181492286,1
1975-01-01,57,InterestRate_L1,-0.386164628159846,0.803578941778924,1
1975-01-01,57,InterestRate_L2,-0.687951648382636,1.07622358091139,1
1975-01-01,57,InterestRate_L3,0.892511548353994,1.09917587039592,1
1975-01-01,57,InterestRate_L4,-0.395603990850101,0.825251774746518,1
1975-04-01,58,Intercept,9.31980213307527,4.71166896329269,1
1975-04-01,58,GDPGrowth_L1,-0.261080423569055,0.168915951013334,1
1975-04-01,58,Inflation_L1,-0.0131430639860597,0.443781606874066,1
1975-04-01,58,Inflation_L2,0.278017709475922,0.52610604616399,1
1975-04-01,58,Inflation_L3,-0.410519823659287,0.517582009509639,1
1975-04-01,58,Inflation_L4,-0.114600366545312,0.507721366819794,1
1975-04-01,58,Unemployment_L1,-3.46521272993329,2.65799050672977,1
1975-04-01,58,Unemployment_L2,4.72216848791357,4.41285279775635,1
1975-04-01,58,Unemployment_L3,0.305714152384397,4.34116521849728,1
1975-04-01,58,Unemployment_L4,-1.44530302957592,2.45182740849385,1
1975-04-01,58,InterestRate_L1,-0.469894971544245,0.798285666042217,1
1975-04-01,58,InterestRate_L2,-0.936569705720036,1.04420985522523,1
1975-04-01,58,InterestRate_L3,1.16232582242967,1.0622959820715,1
1975-04-01,58,InterestRate_L4,-0.555529193825445,0.807865150839427,1
1975-07-01,59,Intercept,9.29952085133885,4.69676745924234,1
1975-07-01,59,GDPGrowth_L1,-0.265536801859629,0.16830214708264,1
1975-07-01,59,Inflation_L1,-0.0431544365191695,0.440970599066885,1
1975-07-01,59,Inflation_L2,0.217121669644882,0.519525685210587,1
1975-07-01,59,Inflation_L3,-0.255830442116461,0.482743146958918,1
1975-07-01,59,Inflation_L4,-0.00109466945202762,0.48816296454208,1
1975-07-01,59,Unemployment_L1,-4.07304672786524,2.55115742324517,1
1975-07-01,59,Unemployment_L2,6.25106982545163,4.01384699955766,1
1975-07-01,59,Unemployment_L3,-1.18306281418975,3.95666277859554,1
1975-07-01,59,Unemployment_L4,-0.850413386043544,2.34161313316521,1
1975-07-01,59,InterestRate_L1,-0.459704650250824,0.795680789460246,1
1975-07-01,59,InterestRate_L2,-1.08137687524006,1.02686561693513,1
1975-07-01,59,InterestRate_L3,1.10309473937783,1.05665155178846,1
1975-07-01,59,InterestRate_L4,-0.487629211118148,0.801343346362008,1
1975-10-01,60,Intercept,9.29656120274727,4.64223646934759,1
1975-10-01,60,GDPGrowth_L1,-0.265694384488306,0.166208922258993,1
1975-10-01,60,Inflation_L1,-0.0415018892669735,0.425351775250102,1
1975-10-01,60,Inflation_L2,0.215326398265285,0.50305025318581,1
1975-10-01,60,Inflation_L3,-0.256659303479466,0.475011034666293,1
1975-10-01,60,Inflation_L4,0.00193755947899683,0.44921767873231,1
1975-10-01,60,Unemployment_L1,-4.08155002708643,2.47398337797045,1
1975-10-01,60,Unemployment_L2,6.25957605291831,3.93881912995982,1
1975-10-01,60,Unemployment_L3,-1.17120967576645,3.8517842399583,1
1975-10-01,60,Unemployment_L4,-0.86154965148237,2.22293365271462,1
1975-10-01,60,InterestRate_L1,-0.458967690703433,0.785810506608859,1
1975-10-01,60,InterestRate_L2,-1.08262076593116,1.01304727927562,1
1975-10-01,60,InterestRate_L3,1.10209484155512,1.04347540410625,1
1975-10-01,60,InterestRate_L4,-0.487400109882676,0.792474934674318,1
1976-01-01,61,Intercept,8.57300440820916,4.63699954471082,1
1976-01-01,61,GDPGrowth_L1,-0.294042762497925,0.165770392355133,1
1976-01-01,61,Inflation_L1,-0.095405662829025,0.425972396620147,1
1976-01-01,61,Inflation_L2,0.47486459675055,0.462616801248958,1
1976-01-01,61,Inflation_L3,-0.400177390170413,0.464355097415745,1
1976-01-01,61,Inflation_L4,0.014310627646836,0.452024998365862,1
1976-01-01,61,Unemployment_L1,-4.41156012507825,2.47624681819282,1
1976-01-01,61,Unemployment_L2,5.59438718051201,3.92913388592181,1
1976-01-01,61,Unemployment_L3,0.49847255356729,3.6437689792716,1
1976-01-01,61,Unemployment_L4,-1.38591516410026,2.19839056625494,1
1976-01-01,61,InterestRate_L1,-0.723859328781305,0.762516417054633,1
1976-01-01,61,InterestRate_L2,-0.749837110550773,0.984892491624235,1
1976-01-01,61,InterestRate_L3,0.80336872377856,1.02319218732359,1
1976-01-01,61,InterestRate_L4,-0.275870451124068,0.779785783204485,1
1976-04-01,62,Intercept,9.22950369322917,4.5255024065549,1
1976-04-01,62,GDPGrowth_L1,-0.290066668329438,0.164861594320628,1
1976-04-01,62,Inflation_L1,-0.0517423215872049,0.419622110258626,1
1976-04-01,62,Inflation_L2,0.440215967556929,0.457875532377841,1
1976-04-01,62,Inflation_L3,-0.502073608972085,0.440447800219184,1
1976-04-01,62,Inflation_L4,0.0543993903720791,0.446423447260915,1
1976-04-01,62,Unemployment_L1,-3.93553664998073,2.37605925076968,1
1976-04-01,62,Unemployment_L2,5.17278676858089,3.86678560406756,1
1976-04-01,62,Unemployment_L3,0.767292596644652,3.60700142077106,1
1976-04-01,62,Unemployment_L4,-1.81675161299721,2.1063159150185,1
1976-04-01,62,InterestRate_L1,-0.624156416613623,0.746341813574087,1
1976-04-01,62,InterestRate_L2,-0.772493244115174,0.979535965675422,1
1976-04-01,62,InterestRate_L3,0.732006868176479,1.01342919660933,1
1976-04-01,62,InterestRate_L4,-0.282514498140559,0.775880968398909,1
1976-07-01,63,Intercept,9.3854192897457,4.45410729324827,1
1976-07-01,63,GDPGrowth_L1,-0.288570575713342,0.163252113189626,1
1976-07-01,63,Inflation_L1,-0.0164526178735375,0.399288233432016,1
1976-07-01,63,Inflation_L2,0.463128087361459,0.447346990523725,1
1976-07-01,63,Inflation_L3,-0.533476815760462,0.424024288654331,1
1976-07-01,63,Inflation_L4,0.0152504632112971,0.423230374057846,1
1976-07-01,63,Unemployment_L1,-4.04128558567345,2.32825208335462,1
1976-07-01,63,Unemployment_L2,5.50887214987191,3.66887328022158,1
1976-07-01,63,Unemployment_L3,0.636845280041292,3.54771419342014,1
1976-07-01,63,Unemployment_L4,-1.94211903842443,2.04581335644735,1
1976-07-01,63,InterestRate_L1,-0.657955854955087,0.731038097402044,1
1976-07-01,63,InterestRate_L2,-0.722894611706033,0.956689494562746,1
1976-07-01,63,InterestRate_L3,0.717783119491714,1.00290474253364,1
1976-07-01,63,InterestRate_L4,-0.287647097582235,0.768468831755409,1
1976-10-01,64,Intercept,9.1840103422677,4.33694461439073,1
1976-10-01,64,GDPGrowth_L1,-0.286411945657124,0.161477595057393,1
1976-10-01,64,Inflation_L1,0.00626114413151742,0.384807580337014,1
1976-10-01,64,Inflation_L2,0.424435845792686,0.414854092852757,1
1976-10-01,64,Inflation_L3,-0.54513085252192,0.41739427585584,1
1976-10-01,64,Inflation_L4,0.0439881010893686,0.402961806307899,1
1976-10-01,64,Unemployment_L1,-3.98493361498796,2.29509459469186,1
1976-10-01,64,Unemployment_L2,5.56828673271444,3.62636582172084,1
1976-10-01,64,Unemployment_L3,0.293909158660731,3.23177812816139,1
1976-10-01,64,Unemployment_L4,-1.68280898893931,1.73703305702768,1
1976-10-01,64,InterestRate_L1,-0.650674948314867,0.723544605295287,1
1976-10-01,64,InterestRate_L2,-0.716571594953153,0.947317547859226,1
1976-10-01,64,InterestRate_L3,0.686712115257922,0.98553467762898,1
1976-10-01,64,InterestRate_L4,-0.262537089816601,0.754475558220401,1
1977-01-01,65,Intercept,9.40297864035113,4.26212580206698,1
1977-01-01,65,GDPGrowth_L1,-0.279758307509145,0.159169068064258,1
1977-01-01,65,Inflation_L1,-0.00731598272765321,0.379909928783362,1
1977-01-01,65,Inflation_L2,0.4032158156854,0.407600251426004,1
1977-01-01,65,Inflation_L3,-0.507705029865187,0.402147029911915,1
1977-01-01,65,Inflation_L4,0.0526548174790455,0.39892254300879,1
1977-01-01,65,Unemployment_L1,-3.87081214373233,2.25611237260256,1
1977-01-01,65,Unemployment_L2,5.27395196556953,3.51251984157285,1
1977-01-01,65,Unemployment_L3,0.526748810557793,3.14620513996724,1
1977-01-01,65,Unemployment_L4,-1.78057473199483,1.70332653639354,1
1977-01-01,65,InterestRate_L1,-0.632937655100529,0.715946199239432,1
1977-01-01,65,InterestRate_L2,-0.746026067631228,0.936171922125093,1
1977-01-01,65,InterestRate_L3,0.696711496823647,0.976878177391584,1
1977-01-01,65,InterestRate_L4,-0.273859475075268,0.747530551412484,1
1977-04-01,66,Intercept,9.37210088491678,4.23655176296594,1
1977-04-01,66,GDPGrowth_L1,-0.286870574930924,0.157813818159294,1
1977-04-01,66,Inflation_L1,0.0634816893084054,0.360213967135644,1
1977-04-01,66,Inflation_L2,0.404507182686199,0.405176873287345,1
1977-04-01,66,Inflation_L3,-0.468397435066814,0.394768020564926,1
1977-04-01,66,Inflation_L4,-0.019923433457107,0.379118796348427,1
1977-04-01,66,Unemployment_L1,-4.06762856093152,2.22044253102235,1
1977-04-01,66,Unemployment_L2,5.51794234249424,3.46972390041219,1
1977-04-01,66,Unemployment_L3,0.535599658638782,3.12750807706881,1
1977-04-01,66,Unemployment_L4,-1.80926928744915,1.69259710782139,1
1977-04-01,66,InterestRate_L1,-0.714099233993733,0.69971521195472,1
1977-04-01,66,InterestRate_L2,-0.726405330731344,0.930086824247034,1
1977-04-01,66,InterestRate_L3,0.693169740531553,0.971066249817947,1
1977-04-01,66,InterestRate_L4,-0.251630779252069,0.742241645593153,1
1977-07-01,67,Intercept,9.65478254207608,4.18232964023439,1
1977-07-01,67,GDPGrowth_L1,-0.284110972084874,0.156756111709708,1
1977-07-01,67,Inflation_L1,0.0827423441047739,0.356449061146291,1
1977-07-01,67,Inflation_L2,0.452818509986677,0.394112778179692,1
1977-07-01,67,Inflation_L3,-0.461273339648459,0.39211067876194,1
1977-07-01,67,Inflation_L4,-0.00275439468682798,0.375606830410773,1
